"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year","h_margin","away_year","home_year","home_strength","away_strength","bb_id","home_pd_adv","home_rate","away_rate"
"Los Angeles Clippers","Minnesota Timberwolves",102,98,"Wed, Nov 20, 2013","2013-11-20",0,0,1,2014,-4,"Los Angeles Clippers_2014","Minnesota Timberwolves_2014",2.67073170731707,6.97560975609756,1,-4.30487804878049,-0.300999999999998,5.479
"Utah Jazz","New Orleans Pelicans",98,105,"Wed, Nov 20, 2013","2013-11-20",0,0,0,2014,7,"Utah Jazz_2014","New Orleans Pelicans_2014",-2.70731707317073,-7.17073170731707,0,4.46341463414634,-0.810999999999998,-5.061
"Indiana Pacers","New York Knicks",103,96,"Wed, Nov 20, 2013","2013-11-20",0,0,1,2014,-7,"Indiana Pacers_2014","New York Knicks_2014",-0.792682926829268,4.40243902439024,1,-5.19512195121951,2.929,4.459
"Miami Heat","Orlando Magic",120,92,"Wed, Nov 20, 2013","2013-11-20",0,1,0,2014,-28,"Miami Heat_2014","Orlando Magic_2014",-5.4390243902439,4.75609756097561,-1,-10.1951219512195,-6.081,6.839
"Toronto Raptors","Philadelphia 76ers",108,98,"Wed, Nov 20, 2013","2013-11-20",0,0,0,2014,-10,"Toronto Raptors_2014","Philadelphia 76ers_2014",-10.4512195121951,3.24390243902439,0,-13.6951219512195,-8.461,-2.001
"Sacramento Kings","Phoenix Suns",113,106,"Wed, Nov 20, 2013","2013-11-20",0,1,1,2014,-7,"Sacramento Kings_2014","Phoenix Suns_2014",2.63414634146341,-2.90243902439024,0,5.53658536585366,-7.101,-3.361
"Boston Celtics","San Antonio Spurs",93,104,"Wed, Nov 20, 2013","2013-11-20",0,1,0,2014,11,"Boston Celtics_2014","San Antonio Spurs_2014",7.71951219512195,-4.46341463414634,-1,12.1829268292683,4.799,-4.381
"Chicago Bulls","Denver Nuggets",87,97,"Thu, Nov 21, 2013","2013-11-21",0,0,0,2014,10,"Chicago Bulls_2014","Denver Nuggets_2014",-2.14634146341463,1.85365853658537,0,-4,1.739,5.139
"Los Angeles Clippers","Oklahoma City Thunder",91,105,"Thu, Nov 21, 2013","2013-11-21",0,1,0,2014,14,"Los Angeles Clippers_2014","Oklahoma City Thunder_2014",6.34146341463415,6.97560975609756,-1,-0.634146341463414,3.439,5.479
"Indiana Pacers","Boston Celtics",97,82,"Fri, Nov 22, 2013","2013-11-22",0,0,0,2014,-15,"Indiana Pacers_2014","Boston Celtics_2014",-4.46341463414634,4.40243902439024,0,-8.86585365853659,-4.381,4.459
"Phoenix Suns","Charlotte Bobcats",98,91,"Fri, Nov 22, 2013","2013-11-22",0,0,0,2014,-7,"Phoenix Suns_2014","Charlotte Bobcats_2014",-0.219512195121951,2.63414634146341,0,-2.85365853658537,-5.231,-7.101
"Utah Jazz","Dallas Mavericks",93,103,"Fri, Nov 22, 2013","2013-11-22",0,0,0,2014,10,"Utah Jazz_2014","Dallas Mavericks_2014",2.40243902439024,-7.17073170731707,0,9.57317073170732,0.719000000000001,-5.061
"Atlanta Hawks","Detroit Pistons",96,89,"Fri, Nov 22, 2013","2013-11-22",0,0,0,2014,-7,"Atlanta Hawks_2014","Detroit Pistons_2014",-3.65853658536585,-0.475609756097561,0,-3.18292682926829,-0.300999999999998,-0.640999999999998
"Golden State Warriors","Los Angeles Lakers",95,102,"Fri, Nov 22, 2013","2013-11-22",0,0,0,2014,7,"Golden State Warriors_2014","Los Angeles Lakers_2014",-6.29268292682927,4.80487804878049,0,-11.0975609756098,-1.661,3.269
"San Antonio Spurs","Memphis Grizzlies",102,86,"Fri, Nov 22, 2013","2013-11-22",0,0,0,2014,-16,"San Antonio Spurs_2014","Memphis Grizzlies_2014",1.57317073170732,7.71951219512195,0,-6.14634146341463,3.099,4.799
"Brooklyn Nets","Minnesota Timberwolves",81,111,"Fri, Nov 22, 2013","2013-11-22",0,0,0,2014,30,"Brooklyn Nets_2014","Minnesota Timberwolves_2014",2.67073170731707,-1,0,3.67073170731707,-0.300999999999998,3.779
"Cleveland Cavaliers","New Orleans Pelicans",100,104,"Fri, Nov 22, 2013","2013-11-22",0,0,0,2014,4,"Cleveland Cavaliers_2014","New Orleans Pelicans_2014",-2.70731707317073,-3.29268292682927,0,0.585365853658536,-0.810999999999998,-0.300999999999998
"Milwaukee Bucks","Philadelphia 76ers",107,115,"Fri, Nov 22, 2013","2013-11-22",0,0,0,2014,8,"Milwaukee Bucks_2014","Philadelphia 76ers_2014",-10.4512195121951,-8.18292682926829,0,-2.26829268292683,-8.461,-4.381
"Chicago Bulls","Portland Trail Blazers",95,98,"Fri, Nov 22, 2013","2013-11-22",0,1,0,2014,3,"Chicago Bulls_2014","Portland Trail Blazers_2014",3.98780487804878,1.85365853658537,-1,2.13414634146341,-0.980999999999998,5.139
"Washington Wizards","Toronto Raptors",88,96,"Fri, Nov 22, 2013","2013-11-22",0,0,0,2014,8,"Washington Wizards_2014","Toronto Raptors_2014",3.24390243902439,1.26829268292683,0,1.97560975609756,-2.001,-0.640999999999998
"Boston Celtics","Atlanta Hawks",94,87,"Sat, Nov 23, 2013","2013-11-23",0,1,1,2014,-7,"Boston Celtics_2014","Atlanta Hawks_2014",-0.475609756097561,-4.46341463414634,0,3.98780487804878,-0.640999999999998,-4.381
"Dallas Mavericks","Denver Nuggets",100,102,"Sat, Nov 23, 2013","2013-11-23",0,1,0,2014,2,"Dallas Mavericks_2014","Denver Nuggets_2014",-2.14634146341463,2.40243902439024,-1,-4.54878048780488,1.739,0.719000000000001
"Portland Trail Blazers","Golden State Warriors",113,101,"Sat, Nov 23, 2013","2013-11-23",0,1,1,2014,-12,"Portland Trail Blazers_2014","Golden State Warriors_2014",4.80487804878049,3.98780487804878,0,0.817073170731707,3.269,-0.980999999999998
"Minnesota Timberwolves","Houston Rockets",101,112,"Sat, Nov 23, 2013","2013-11-23",0,1,0,2014,11,"Minnesota Timberwolves_2014","Houston Rockets_2014",4.5609756097561,2.67073170731707,-1,1.89024390243902,4.459,-0.300999999999998
"Philadelphia 76ers","Indiana Pacers",98,106,"Sat, Nov 23, 2013","2013-11-23",0,1,1,2014,8,"Philadelphia 76ers_2014","Indiana Pacers_2014",4.40243902439024,-10.4512195121951,0,14.8536585365854,4.459,-8.461
"Sacramento Kings","Los Angeles Clippers",102,103,"Sat, Nov 23, 2013","2013-11-23",0,0,0,2014,1,"Sacramento Kings_2014","Los Angeles Clippers_2014",6.97560975609756,-2.90243902439024,0,9.87804878048781,5.479,-3.361
"Orlando Magic","Miami Heat",99,101,"Sat, Nov 23, 2013","2013-11-23",0,0,0,2014,2,"Orlando Magic_2014","Miami Heat_2014",4.75609756097561,-5.4390243902439,0,10.1951219512195,6.839,-6.081
"Charlotte Bobcats","Milwaukee Bucks",96,72,"Sat, Nov 23, 2013","2013-11-23",0,1,1,2014,-24,"Charlotte Bobcats_2014","Milwaukee Bucks_2014",-8.18292682926829,-0.219512195121951,0,-7.96341463414634,-4.381,-5.231
"Cleveland Cavaliers","San Antonio Spurs",96,126,"Sat, Nov 23, 2013","2013-11-23",0,1,1,2014,30,"Cleveland Cavaliers_2014","San Antonio Spurs_2014",7.71951219512195,-3.29268292682927,0,11.0121951219512,4.799,-0.300999999999998
"New York Knicks","Washington Wizards",89,98,"Sat, Nov 23, 2013","2013-11-23",0,0,1,2014,9,"New York Knicks_2014","Washington Wizards_2014",1.26829268292683,-0.792682926829268,1,2.0609756097561,-0.640999999999998,2.929
"Detroit Pistons","Brooklyn Nets",109,97,"Sun, Nov 24, 2013","2013-11-24",0,0,0,2014,-12,"Detroit Pistons_2014","Brooklyn Nets_2014",-1,-3.65853658536585,0,2.65853658536585,3.779,-0.300999999999998
"Chicago Bulls","Los Angeles Clippers",82,121,"Sun, Nov 24, 2013","2013-11-24",0,0,1,2014,39,"Chicago Bulls_2014","Los Angeles Clippers_2014",6.97560975609756,1.85365853658537,1,5.1219512195122,5.479,5.139
"Sacramento Kings","Los Angeles Lakers",86,100,"Sun, Nov 24, 2013","2013-11-24",0,1,0,2014,14,"Sacramento Kings_2014","Los Angeles Lakers_2014",-6.29268292682927,-2.90243902439024,-1,-3.39024390243902,-1.661,-3.361
"Utah Jazz","Oklahoma City Thunder",73,95,"Sun, Nov 24, 2013","2013-11-24",0,0,0,2014,22,"Utah Jazz_2014","Oklahoma City Thunder_2014",6.34146341463415,-7.17073170731707,0,13.5121951219512,3.439,-5.061
"Phoenix Suns","Orlando Magic",104,96,"Sun, Nov 24, 2013","2013-11-24",0,0,1,2014,-8,"Phoenix Suns_2014","Orlando Magic_2014",-5.4390243902439,2.63414634146341,1,-8.07317073170732,-6.081,-7.101
"Boston Celtics","Charlotte Bobcats",96,86,"Mon, Nov 25, 2013","2013-11-25",0,0,0,2014,-10,"Boston Celtics_2014","Charlotte Bobcats_2014",-0.219512195121951,-4.46341463414634,0,4.24390243902439,-5.231,-4.381
"Denver Nuggets","Dallas Mavericks",110,96,"Mon, Nov 25, 2013","2013-11-25",0,0,0,2014,-14,"Denver Nuggets_2014","Dallas Mavericks_2014",2.40243902439024,-2.14634146341463,0,4.54878048780488,0.719000000000001,1.739
"Milwaukee Bucks","Detroit Pistons",94,113,"Mon, Nov 25, 2013","2013-11-25",0,0,1,2014,19,"Milwaukee Bucks_2014","Detroit Pistons_2014",-3.65853658536585,-8.18292682926829,1,4.52439024390244,-0.300999999999998,-4.381
"Minnesota Timberwolves","Indiana Pacers",84,98,"Mon, Nov 25, 2013","2013-11-25",0,0,0,2014,14,"Minnesota Timberwolves_2014","Indiana Pacers_2014",4.40243902439024,2.67073170731707,0,1.73170731707317,4.459,-0.300999999999998
"Houston Rockets","Memphis Grizzlies",93,86,"Mon, Nov 25, 2013","2013-11-25",0,0,0,2014,-7,"Houston Rockets_2014","Memphis Grizzlies_2014",1.57317073170732,4.5609756097561,0,-2.98780487804878,3.099,4.459
"Phoenix Suns","Miami Heat",92,107,"Mon, Nov 25, 2013","2013-11-25",0,1,0,2014,15,"Phoenix Suns_2014","Miami Heat_2014",4.75609756097561,2.63414634146341,-1,2.12195121951219,6.839,-7.101
"New York Knicks","Portland Trail Blazers",91,102,"Mon, Nov 25, 2013","2013-11-25",0,0,0,2014,11,"New York Knicks_2014","Portland Trail Blazers_2014",3.98780487804878,-0.792682926829268,0,4.78048780487805,-0.980999999999998,2.929
"New Orleans Pelicans","San Antonio Spurs",93,112,"Mon, Nov 25, 2013","2013-11-25",0,0,0,2014,19,"New Orleans Pelicans_2014","San Antonio Spurs_2014",7.71951219512195,-2.70731707317073,0,10.4268292682927,4.799,-0.810999999999998
"Chicago Bulls","Utah Jazz",83,89,"Mon, Nov 25, 2013","2013-11-25",0,1,1,2014,6,"Chicago Bulls_2014","Utah Jazz_2014",-7.17073170731707,1.85365853658537,0,-9.02439024390244,-5.061,5.139
"Orlando Magic","Atlanta Hawks",109,92,"Tue, Nov 26, 2013","2013-11-26",0,0,0,2014,-17,"Orlando Magic_2014","Atlanta Hawks_2014",-0.475609756097561,-5.4390243902439,0,4.96341463414634,-0.640999999999998,-6.081
"Golden State Warriors","New Orleans Pelicans",102,101,"Tue, Nov 26, 2013","2013-11-26",0,0,1,2014,-1,"Golden State Warriors_2014","New Orleans Pelicans_2014",-2.70731707317073,4.80487804878049,1,-7.51219512195122,-0.810999999999998,3.269
"Brooklyn Nets","Toronto Raptors",102,100,"Tue, Nov 26, 2013","2013-11-26",0,0,0,2014,-2,"Brooklyn Nets_2014","Toronto Raptors_2014",3.24390243902439,-1,0,4.24390243902439,-2.001,3.779
"Los Angeles Lakers","Washington Wizards",111,116,"Tue, Nov 26, 2013","2013-11-26",0,0,0,2014,5,"Los Angeles Lakers_2014","Washington Wizards_2014",1.26829268292683,-6.29268292682927,0,7.5609756097561,-0.640999999999998,-1.661
"Memphis Grizzlies","Boston Celtics",100,93,"Wed, Nov 27, 2013","2013-11-27",0,0,0,2014,-7,"Memphis Grizzlies_2014","Boston Celtics_2014",-4.46341463414634,1.57317073170732,0,-6.03658536585366,-4.381,3.099
"Los Angeles Lakers","Brooklyn Nets",99,94,"Wed, Nov 27, 2013","2013-11-27",0,1,1,2014,-5,"Los Angeles Lakers_2014","Brooklyn Nets_2014",-1,-6.29268292682927,0,5.29268292682927,3.779,-1.661
"Indiana Pacers","Charlotte Bobcats",99,74,"Wed, Nov 27, 2013","2013-11-27",0,0,0,2014,-25,"Indiana Pacers_2014","Charlotte Bobcats_2014",-0.219512195121951,4.40243902439024,0,-4.6219512195122,-5.231,4.459
"Miami Heat","Cleveland Cavaliers",95,84,"Wed, Nov 27, 2013","2013-11-27",0,0,0,2014,-11,"Miami Heat_2014","Cleveland Cavaliers_2014",-3.29268292682927,4.75609756097561,0,-8.04878048780488,-0.300999999999998,6.839
"Golden State Warriors","Dallas Mavericks",99,103,"Wed, Nov 27, 2013","2013-11-27",0,1,0,2014,4,"Golden State Warriors_2014","Dallas Mavericks_2014",2.40243902439024,4.80487804878049,-1,-2.40243902439024,0.719000000000001,3.269
"Chicago Bulls","Detroit Pistons",99,79,"Wed, Nov 27, 2013","2013-11-27",0,0,0,2014,-20,"Chicago Bulls_2014","Detroit Pistons_2014",-3.65853658536585,1.85365853658537,0,-5.51219512195122,-0.300999999999998,5.139
"Atlanta Hawks","Houston Rockets",84,113,"Wed, Nov 27, 2013","2013-11-27",0,1,0,2014,29,"Atlanta Hawks_2014","Houston Rockets_2014",4.5609756097561,-0.475609756097561,-1,5.03658536585366,4.459,-0.640999999999998
"New York Knicks","Los Angeles Clippers",80,93,"Wed, Nov 27, 2013","2013-11-27",0,0,0,2014,13,"New York Knicks_2014","Los Angeles Clippers_2014",6.97560975609756,-0.792682926829268,0,7.76829268292683,5.479,2.929
"Washington Wizards","Milwaukee Bucks",100,92,"Wed, Nov 27, 2013","2013-11-27",0,1,0,2014,-8,"Washington Wizards_2014","Milwaukee Bucks_2014",-8.18292682926829,1.26829268292683,-1,-9.45121951219512,-4.381,-0.640999999999998
"Denver Nuggets","Minnesota Timberwolves",117,110,"Wed, Nov 27, 2013","2013-11-27",0,0,0,2014,-7,"Denver Nuggets_2014","Minnesota Timberwolves_2014",2.67073170731707,-2.14634146341463,0,4.81707317073171,-0.300999999999998,1.739
"San Antonio Spurs","Oklahoma City Thunder",88,94,"Wed, Nov 27, 2013","2013-11-27",0,0,0,2014,6,"San Antonio Spurs_2014","Oklahoma City Thunder_2014",6.34146341463415,7.71951219512195,0,-1.3780487804878,3.439,4.799
"Philadelphia 76ers","Orlando Magic",94,105,"Wed, Nov 27, 2013","2013-11-27",0,0,1,2014,11,"Philadelphia 76ers_2014","Orlando Magic_2014",-5.4390243902439,-10.4512195121951,1,5.01219512195122,-6.081,-8.461
"Portland Trail Blazers","Phoenix Suns",106,120,"Wed, Nov 27, 2013","2013-11-27",0,0,0,2014,14,"Portland Trail Blazers_2014","Phoenix Suns_2014",2.63414634146341,3.98780487804878,0,-1.35365853658537,-7.101,-0.980999999999998
"Dallas Mavericks","Atlanta Hawks",87,88,"Fri, Nov 29, 2013","2013-11-29",0,0,0,2014,1,"Dallas Mavericks_2014","Atlanta Hawks_2014",-0.475609756097561,2.40243902439024,0,-2.8780487804878,-0.640999999999998,0.719000000000001
"Cleveland Cavaliers","Boston Celtics",86,103,"Fri, Nov 29, 2013","2013-11-29",0,0,0,2014,17,"Cleveland Cavaliers_2014","Boston Celtics_2014",-4.46341463414634,-3.29268292682927,0,-1.17073170731707,-4.381,-0.300999999999998
"Milwaukee Bucks","Charlotte Bobcats",76,92,"Fri, Nov 29, 2013","2013-11-29",0,0,0,2014,16,"Milwaukee Bucks_2014","Charlotte Bobcats_2014",-0.219512195121951,-8.18292682926829,0,7.96341463414634,-5.231,-4.381
"New York Knicks","Denver Nuggets",95,97,"Fri, Nov 29, 2013","2013-11-29",0,0,0,2014,2,"New York Knicks_2014","Denver Nuggets_2014",-2.14634146341463,-0.792682926829268,0,-1.35365853658537,1.739,2.929
"Los Angeles Lakers","Detroit Pistons",106,102,"Fri, Nov 29, 2013","2013-11-29",0,0,0,2014,-4,"Los Angeles Lakers_2014","Detroit Pistons_2014",-3.65853658536585,-6.29268292682927,0,2.63414634146341,-0.300999999999998,-1.661
"Brooklyn Nets","Houston Rockets",95,114,"Fri, Nov 29, 2013","2013-11-29",0,0,0,2014,19,"Brooklyn Nets_2014","Houston Rockets_2014",4.5609756097561,-1,0,5.5609756097561,4.459,3.779
"Washington Wizards","Indiana Pacers",73,93,"Fri, Nov 29, 2013","2013-11-29",0,0,0,2014,20,"Washington Wizards_2014","Indiana Pacers_2014",4.40243902439024,1.26829268292683,0,3.13414634146341,4.459,-0.640999999999998
"Golden State Warriors","Oklahoma City Thunder",112,113,"Fri, Nov 29, 2013","2013-11-29",0,0,0,2014,1,"Golden State Warriors_2014","Oklahoma City Thunder_2014",6.34146341463415,4.80487804878049,0,1.53658536585366,3.439,3.269
"San Antonio Spurs","Orlando Magic",109,91,"Fri, Nov 29, 2013","2013-11-29",0,0,0,2014,-18,"San Antonio Spurs_2014","Orlando Magic_2014",-5.4390243902439,7.71951219512195,0,-13.1585365853659,-6.081,4.799
"New Orleans Pelicans","Philadelphia 76ers",121,105,"Fri, Nov 29, 2013","2013-11-29",0,0,0,2014,-16,"New Orleans Pelicans_2014","Philadelphia 76ers_2014",-10.4512195121951,-2.70731707317073,0,-7.74390243902439,-8.461,-0.810999999999998
"Los Angeles Clippers","Sacramento Kings",104,98,"Fri, Nov 29, 2013","2013-11-29",0,0,0,2014,-6,"Los Angeles Clippers_2014","Sacramento Kings_2014",-2.90243902439024,6.97560975609756,0,-9.87804878048781,-3.361,5.479
"Miami Heat","Toronto Raptors",90,83,"Fri, Nov 29, 2013","2013-11-29",0,0,0,2014,-7,"Miami Heat_2014","Toronto Raptors_2014",3.24390243902439,4.75609756097561,0,-1.51219512195122,-2.001,6.839
"Phoenix Suns","Utah Jazz",112,101,"Fri, Nov 29, 2013","2013-11-29",0,0,0,2014,-11,"Phoenix Suns_2014","Utah Jazz_2014",-7.17073170731707,2.63414634146341,0,-9.80487804878049,-5.061,-7.101
"Chicago Bulls","Cleveland Cavaliers",93,97,"Sat, Nov 30, 2013","2013-11-30",0,0,1,2014,4,"Chicago Bulls_2014","Cleveland Cavaliers_2014",-3.29268292682927,1.85365853658537,1,-5.14634146341463,-0.300999999999998,5.139
"Minnesota Timberwolves","Dallas Mavericks",112,106,"Sat, Nov 30, 2013","2013-11-30",0,0,1,2014,-6,"Minnesota Timberwolves_2014","Dallas Mavericks_2014",2.40243902439024,2.67073170731707,1,-0.26829268292683,0.719000000000001,-0.300999999999998
"Brooklyn Nets","Memphis Grizzlies",97,88,"Sat, Nov 30, 2013","2013-11-30",0,1,0,2014,-9,"Brooklyn Nets_2014","Memphis Grizzlies_2014",1.57317073170732,-1,-1,2.57317073170732,3.099,3.779
"Boston Celtics","Milwaukee Bucks",85,92,"Sat, Nov 30, 2013","2013-11-30",0,1,1,2014,7,"Boston Celtics_2014","Milwaukee Bucks_2014",-8.18292682926829,-4.46341463414634,0,-3.71951219512195,-4.381,-4.381
"Utah Jazz","Phoenix Suns",112,104,"Sat, Nov 30, 2013","2013-11-30",0,1,1,2014,-8,"Utah Jazz_2014","Phoenix Suns_2014",2.63414634146341,-7.17073170731707,0,9.80487804878049,-7.101,-5.061
"Houston Rockets","San Antonio Spurs",112,106,"Sat, Nov 30, 2013","2013-11-30",0,1,1,2014,-6,"Houston Rockets_2014","San Antonio Spurs_2014",7.71951219512195,4.5609756097561,0,3.15853658536585,4.799,4.459
"Atlanta Hawks","Washington Wizards",101,108,"Sat, Nov 30, 2013","2013-11-30",0,1,1,2014,7,"Atlanta Hawks_2014","Washington Wizards_2014",1.26829268292683,-0.475609756097561,0,1.74390243902439,-0.640999999999998,-0.640999999999998
"Philadelphia 76ers","Detroit Pistons",100,115,"Sun, Dec 1, 2013","2013-12-01",0,0,0,2014,15,"Philadelphia 76ers_2014","Detroit Pistons_2014",-3.65853658536585,-10.4512195121951,0,6.79268292682927,-0.300999999999998,-8.461
"Indiana Pacers","Los Angeles Clippers",105,100,"Sun, Dec 1, 2013","2013-12-01",0,0,0,2014,-5,"Indiana Pacers_2014","Los Angeles Clippers_2014",6.97560975609756,4.40243902439024,0,2.57317073170732,5.479,4.459
"Portland Trail Blazers","Los Angeles Lakers",114,108,"Sun, Dec 1, 2013","2013-12-01",0,0,0,2014,-6,"Portland Trail Blazers_2014","Los Angeles Lakers_2014",-6.29268292682927,3.98780487804878,0,-10.280487804878,-1.661,-0.980999999999998
"Charlotte Bobcats","Miami Heat",98,99,"Sun, Dec 1, 2013","2013-12-01",0,0,0,2014,1,"Charlotte Bobcats_2014","Miami Heat_2014",4.75609756097561,-0.219512195121951,0,4.97560975609756,6.839,-5.231
"New Orleans Pelicans","New York Knicks",103,99,"Sun, Dec 1, 2013","2013-12-01",0,0,0,2014,-4,"New Orleans Pelicans_2014","New York Knicks_2014",-0.792682926829268,-2.70731707317073,0,1.91463414634146,2.929,-0.810999999999998
"Minnesota Timberwolves","Oklahoma City Thunder",103,113,"Sun, Dec 1, 2013","2013-12-01",0,1,0,2014,10,"Minnesota Timberwolves_2014","Oklahoma City Thunder_2014",6.34146341463415,2.67073170731707,-1,3.67073170731707,3.439,-0.300999999999998
"Golden State Warriors","Sacramento Kings",115,113,"Sun, Dec 1, 2013","2013-12-01",0,0,0,2014,-2,"Golden State Warriors_2014","Sacramento Kings_2014",-2.90243902439024,4.80487804878049,0,-7.70731707317073,-3.361,3.269
"Denver Nuggets","Toronto Raptors",112,98,"Sun, Dec 1, 2013","2013-12-01",0,0,0,2014,-14,"Denver Nuggets_2014","Toronto Raptors_2014",3.24390243902439,-2.14634146341463,0,5.39024390243902,-2.001,1.739
"New Orleans Pelicans","Chicago Bulls",131,128,"Mon, Dec 2, 2013","2013-12-02",0,1,0,2014,-3,"New Orleans Pelicans_2014","Chicago Bulls_2014",1.85365853658537,-2.70731707317073,-1,4.5609756097561,5.139,-0.810999999999998
"Indiana Pacers","Portland Trail Blazers",102,106,"Mon, Dec 2, 2013","2013-12-02",0,1,1,2014,4,"Indiana Pacers_2014","Portland Trail Blazers_2014",3.98780487804878,4.40243902439024,0,-0.414634146341463,-0.980999999999998,4.459
"Atlanta Hawks","San Antonio Spurs",100,102,"Mon, Dec 2, 2013","2013-12-02",0,0,0,2014,2,"Atlanta Hawks_2014","San Antonio Spurs_2014",7.71951219512195,-0.475609756097561,0,8.19512195121951,4.799,-0.640999999999998
"Houston Rockets","Utah Jazz",103,109,"Mon, Dec 2, 2013","2013-12-02",0,0,0,2014,6,"Houston Rockets_2014","Utah Jazz_2014",-7.17073170731707,4.5609756097561,0,-11.7317073170732,-5.061,4.459
"Orlando Magic","Washington Wizards",80,98,"Mon, Dec 2, 2013","2013-12-02",0,0,0,2014,18,"Orlando Magic_2014","Washington Wizards_2014",1.26829268292683,-5.4390243902439,0,6.70731707317073,-0.640999999999998,-6.081
"Milwaukee Bucks","Boston Celtics",100,108,"Tue, Dec 3, 2013","2013-12-03",0,0,0,2014,8,"Milwaukee Bucks_2014","Boston Celtics_2014",-4.46341463414634,-8.18292682926829,0,3.71951219512195,-4.381,-4.381
"Denver Nuggets","Brooklyn Nets",111,87,"Tue, Dec 3, 2013","2013-12-03",0,0,0,2014,-24,"Denver Nuggets_2014","Brooklyn Nets_2014",-1,-2.14634146341463,0,1.14634146341463,3.779,1.739
"Charlotte Bobcats","Dallas Mavericks",82,89,"Tue, Dec 3, 2013","2013-12-03",0,0,0,2014,7,"Charlotte Bobcats_2014","Dallas Mavericks_2014",2.40243902439024,-0.219512195121951,0,2.6219512195122,0.719000000000001,-5.231
"Toronto Raptors","Golden State Warriors",103,112,"Tue, Dec 3, 2013","2013-12-03",0,0,0,2014,9,"Toronto Raptors_2014","Golden State Warriors_2014",4.80487804878049,3.24390243902439,0,1.5609756097561,3.269,-2.001
"Phoenix Suns","Memphis Grizzlies",91,110,"Tue, Dec 3, 2013","2013-12-03",0,0,0,2014,19,"Phoenix Suns_2014","Memphis Grizzlies_2014",1.57317073170732,2.63414634146341,0,-1.0609756097561,3.099,-7.101
